available	categoryId	currencyId	delivery	description	id	name	oldprice	param	pickup	price	store	vendor
1	1308	RUB	true	296-01-RGL-01-NM Ботинки, пол мужской, черный, верх Натуральный нубук, подкладка Натуральный мех	296-01-RGL-01-NM	Материал	8999.00 RUB	Натуральный нубук	true	4499.00 RUB	true	calipso
1	1308	RUB	true	296-02-RGL-18-NM Ботинки, пол мужской, рыжий, верх Натуральный нубук, подкладка Натуральный мех	296-02-RGL-18-NM	Материал	8999.00 RUB	Натуральный нубук	true	4499.00 RUB	true	calipso
1	1308	RUB	true	296-03-RGL-01-KM Ботинки, пол мужской, черный, верх Натуральная кожа, подкладка Натуральный мех	296-03-RGL-01-KM	Материал	8999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1308	RUB	true	296-03-RGL-02-KM Ботинки, пол мужской, коричневый, верх Натуральная кожа, подкладка Натуральный мех	296-03-RGL-02-KM	Материал	8999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1308	RUB	true	297-02-KZ-01-NM Ботинки, пол мужской, черный, верх Натуральный нубук, подкладка Натуральный мех	297-02-KZ-01-NM	Материал	10999.00 RUB	Натуральный нубук	true	6599.00 RUB	true	calipso
1	1308	RUB	true	301-01-KZ-01-KB Ботинки, пол мужской, черный, верх Натуральная кожа, подкладка Байка	301-01-KZ-01-KB	Материал	9999.00 RUB	Натуральная кожа	true	6999.00 RUB	true	calipso
1	1269	RUB	true	301-18-BGS-01-KP Босоножки, пол женский, черный, верх Натуральная кожа, подкладка Искусственная кожа	301-18-BGS-01-KP	Материал	6499.00 RUB	Натуральная кожа	true	1469.00 RUB	true	calipso
1	1308	RUB	true	303-01-RGL-16-NM Ботинки, пол мужской, синий, верх Натуральный нубук, подкладка Натуральный мех	303-01-RGL-16-NM	Материал	8999.00 RUB	Натуральный нубук	true	4499.00 RUB	true	calipso
1	1276	RUB	true	304-01-MYM-01-KK Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральная кожа	304-01-MYM-01-KK	Материал	7999.00 RUB	Натуральная кожа	true	5499.00 RUB	true	calipso
1	1280	RUB	true	305-011286-304 Сумка Жен., цвет: Черный 38х15х23 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	305-011286-304	Материал	5999.00 RUB	Искусственная кожа	true	2499.00 RUB	true	calipso
1	1256	RUB	true	315-16-FX-01-KM Ботильоны, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	315-16-FX-01-KM	Материал	14999.00 RUB	Натуральная кожа	true	7499.00 RUB	true	calipso
1	1256	RUB	true	315-16-FX-16-VM Ботильоны, пол женский, синий, верх Натуральный велюр, подкладка Натуральный мех	315-16-FX-16-VM	Материал	14499.00 RUB	Натуральный велюр	true	7249.00 RUB	true	calipso
1	1295	RUB	true	315-23-FX-01-KBM Ботфорты, пол женский, черный, верх Натуральная кожа, подкладка Евромех	315-23-FX-01-KBM	Материал	21999.00 RUB	Натуральная кожа	true	10999.00 RUB	true	calipso
1	1295	RUB	true	315-23-FX-16-VBM Ботфорты, пол женский, синий, верх Натуральный велюр, подкладка Евромех	315-23-FX-16-VBM	Материал	20999.00 RUB	Натуральный велюр	true	9999.00 RUB	true	calipso
1	1269	RUB	true	3154-30336-BSS-10-TP Обувь Туфли женские открытые ремешковые Розовый верх Текстиль. подкладка Искусcтвенная кожа.	3154-30336-BSS-10-TP	Материал	4499.00 RUB	Текстиль	true	1349.00 RUB	true	calipso
1	1255	RUB	true	316-07-FX-15-LK Обувь Туфли женские закрытые деми Серый верх Натуральная кожа. подкладка Натуральная кожа.	316-07-FX-15-LK	Материал	8999.00 RUB	Натуральный лак	true	2499.00 RUB	true	calipso
1	1280	RUB	true	320-011286-304 Сумка Жен., цвет: Черный 20х5х23 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	320-011286-304	Материал	4499.00 RUB	Искусственная кожа	true	1499.00 RUB	true	calipso
1	1269	RUB	true	320-05-IG-17-PP Босоножки, пол женский, голубой, верх Искусственная кожа, подкладка Искусственная кожа	320-05-IG-17-PP	Материал	4499.00 RUB	Искусственный лак	true	1349.00 RUB	true	calipso
1	1280	RUB	true	320-211286-304 Сумка Жен., цвет: Светло-коричневый 20х5х23 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	320-211286-304	Материал	4499.00 RUB	Искусственная кожа	true	1499.00 RUB	true	calipso
1	1280	RUB	true	321-031286-231 Сумка Жен., цвет: Бежевый 41х13х24 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	321-031286-231	Материал	5999.00 RUB	Искусственная кожа	true	1799.00 RUB	true	calipso
1	1308	RUB	true	325-01-RGL-01-KB Ботинки, пол мужской, черный, верх Натуральная кожа, подкладка Байка	325-01-RGL-01-KB	Материал	7499.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1308	RUB	true	325-01-RGL-01-NB Ботинки, пол мужской, черный, верх Натуральный нубук, подкладка Байка	325-01-RGL-01-NB	Материал	6999.00 RUB	Натуральный нубук	true	4499.00 RUB	true	calipso
1	1269	RUB	true	325-08-FX-03-KK Обувь Туфли женские открытые ремешковые Бежевый верх Натуральная кожа. подкладка Натуральная кожа.	325-08-FX-03-KK	Материал	9999.00 RUB	Натуральная кожа	true	2999.00 RUB	true	calipso
1	1269	RUB	true	326-03-FX-01-VK Обувь Туфли женские с открытой носочной и пяточной частями Черный верх Натуральная кожа. подкладка Натуральная кожа.	326-03-FX-01-VK	Материал	8999.00 RUB	Натуральный велюр	true	2699.00 RUB	true	calipso
1	1276	RUB	true	328-01-TKZ-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	328-01-TKZ-01-KM	Материал	14999.00 RUB	Натуральная кожа	true	8999.00 RUB	true	calipso
1	1280	RUB	true	328-011286-304 Сумка Жен., цвет: Черный 20х8х13 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	328-011286-304	Материал	4999.00 RUB	Искусственная кожа	true	2499.00 RUB	true	calipso
1	1276	RUB	true	328-02-TKZ-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	328-02-TKZ-01-KM	Материал	14999.00 RUB	Натуральная кожа	true	8999.00 RUB	true	calipso
1	1274	RUB	true	328-09-FX-23-KK Обувь Туфли женские с открытой пяточной частью Сиреневый+белый верх Натуральная кожа. подкладка Натуральная кожа.	328-09-FX-23-KK	Материал	8999.00 RUB	Натуральная кожа	true	2469.00 RUB	true	calipso
1	1274	RUB	true	328-09-FX-34-LK Обувь Туфли женские с открытой пяточной частью Розовый Темный верх Натуральная кожа. подкладка Натуральная кожа.	328-09-FX-34-LK	Материал	8999.00 RUB	Натуральный лак	true	2699.00 RUB	true	calipso
1	1274	RUB	true	328-36-FX-03-KK Туфли открытые, пол женский, бежевый, верх Натуральная кожа, подкладка Натуральная кожа	328-36-FX-03-KK	Материал	8999.00 RUB	Натуральная кожа	true	3469.00 RUB	true	calipso
1	1269	RUB	true	331-02-FX-03-LK Обувь Туфли женские с открытой носочной и пяточной частями Бежевый верх Натуральная кожа. подкладка Натуральная кожа.	331-02-FX-03-LK	Материал	8999.00 RUB	Натуральный лак	true	2699.00 RUB	true	calipso
1	1269	RUB	true	331-02-FX-34-LK Обувь Туфли женские с открытой носочной и пяточной частями Розовый Темный верх Натуральная кожа. подкладка Натуральная кожа.	331-02-FX-34-LK	Материал	8999.00 RUB	Натуральный лак	true	2469.00 RUB	true	calipso
1	1280	RUB	true	337-011286-304 Сумка Жен., цвет: Черный 32х4х20 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	337-011286-304	Материал	4499.00 RUB	Искусственная кожа	true	1499.00 RUB	true	calipso
1	1297	RUB	true	341-04-FX-01-CM Ботинки, пол женский, черный, верх Спилок, подкладка Натуральный мех	341-04-FX-01-CM	Материал	13499.00 RUB	Спилок	true	6749.00 RUB	true	calipso
1	1304	RUB	true	341-07-FX-05-CBM Ботфорты, пол женский, бордовый, верх Спилок, подкладка Евромех	341-07-FX-05-CBM	Материал	17999.00 RUB	Спилок	true	8999.00 RUB	true	calipso
1	1304	RUB	true	341-07-FX-15-CBM Ботфорты, пол женский, серый, верх Спилок, подкладка Евромех	341-07-FX-15-CBM	Материал	17999.00 RUB	Спилок	true	8999.00 RUB	true	calipso
1	1297	RUB	true	343-06-FX-01-KM Полусапоги, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	343-06-FX-01-KM	Материал	16999.00 RUB	Натуральная кожа	true	8499.00 RUB	true	calipso
1	1297	RUB	true	343-06-FX-01-VM Полусапоги, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	343-06-FX-01-VM	Материал	15999.00 RUB	Натуральный велюр	true	7999.00 RUB	true	calipso
1	1295	RUB	true	343-09-FX-01-KB Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Байка	343-09-FX-01-KB	Материал	19999.00 RUB	Натуральная кожа	true	7999.00 RUB	true	calipso
1	1256	RUB	true	345-04-FX-01-KB Ботильоны, пол женский, черный, верх Натуральная кожа, подкладка Байка	345-04-FX-01-KB	Материал	12999.00 RUB	Натуральная кожа	true	5999.00 RUB	true	calipso
1	1304	RUB	true	346-10-FX-01-VBM Ботфорты, пол женский, черный, верх Натуральный велюр, подкладка Евромех	346-10-FX-01-VBM	Материал	19999.00 RUB	Натуральный велюр	true	9999.00 RUB	true	calipso
1	1304	RUB	true	350-01-FX-23-VBM Ботфорты, пол женский, фиолетовый, верх Натуральный велюр, подкладка Евромех	350-01-FX-23-VBM	Материал	21999.00 RUB	Натуральный велюр	true	10999.00 RUB	true	calipso
1	1256	RUB	true	350-06-FX-01-KM Ботильоны, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	350-06-FX-01-KM	Материал	13999.00 RUB	Натуральная кожа	true	6999.00 RUB	true	calipso
1	1256	RUB	true	350-06-FX-01-VM Ботильоны, пол женский, черный, верх Натуральный велюр, подкладка Натуральный мех	350-06-FX-01-VM	Материал	13499.00 RUB	Натуральный велюр	true	6749.00 RUB	true	calipso
1	1256	RUB	true	351-06-FX-01-KB Ботильоны, пол , черный, верх Натуральная кожа, подкладка Байка	351-06-FX-01-KB	Материал	11999.00 RUB	Натуральная кожа	true	5999.00 RUB	true	calipso
1	1269	RUB	true	353-02-IG-17-PP Босоножки, пол женский, голубой, верх Искусственная кожа, подкладка Искусственная кожа	353-02-IG-17-PP	Материал	4499.00 RUB	Искусственный лак	true	1349.00 RUB	true	calipso
1	1274	RUB	true	357-02-FX-04-VK Туфли, пол женский, красный, верх Натуральный велюр, подкладка Натуральная кожа	357-02-FX-04-VK	Материал	8999.00 RUB	Натуральный велюр	true	4499.00 RUB	true	calipso
1	1269	RUB	true	364-06-TH-10-VK Обувь Туфли женские открытые ремешковые Розовый верх Натуральная кожа. подкладка Натуральная кожа.	364-06-TH-10-VK	Материал	7499.00 RUB	Натуральный велюр	true	1999.00 RUB	true	calipso
1	1274	RUB	true	365-05-TH-17-KK Обувь Туфли женские с открытой пяточной частью Голубой верх Натуральная кожа. подкладка Натуральная кожа.	365-05-TH-17-KK	Материал	7499.00 RUB	Натуральная кожа	true	2249.00 RUB	true	calipso
1	1295	RUB	true	367-01-TUN-01-KBM Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Евромех	367-01-TUN-01-KBM	Материал	21999.00 RUB	Натуральная кожа	true	10999.00 RUB	true	calipso
1	1295	RUB	true	367-01-TUN-01-VBM Сапоги, пол женский, черный, верх Натуральный велюр, подкладка Евромех	367-01-TUN-01-VBM	Материал	21999.00 RUB	Натуральный велюр	true	10999.00 RUB	true	calipso
1	1287	RUB	true	377-01-PK-10-VU Сабо, пол женский, розовый, верх Натуральный велюр, подкладка Без подкладки	377-01-PK-10-VU	Материал	8499.00 RUB	Натуральный велюр	true	2499.00 RUB	true	calipso
1	1308	RUB	true	377-01-RGL-01-NW Ботинки, пол мужской, черный, верх Натуральный нубук, подкладка Шерсть	377-01-RGL-01-NW	Материал	6999.00 RUB	Натуральный нубук	true	3499.00 RUB	true	calipso
1	1308	RUB	true	377-01-RGL-16-NW Ботинки, пол мужской, синий, верх Натуральный нубук, подкладка Шерсть	377-01-RGL-16-NW	Материал	6999.00 RUB	Натуральный нубук	true	3499.00 RUB	true	calipso
1	1280	RUB	true	378-011286-231 Сумка Жен., цвет: Черный 35х16х25 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	378-011286-231	Материал	6499.00 RUB	Искусственная кожа	true	1799.00 RUB	true	calipso
1	1256	RUB	true	381-02-TH-01-VM Ботильоны, пол женский, черный, верх Натуральный велюр, подкладка Натуральный мех	381-02-TH-01-VM	Материал	12999.00 RUB	Натуральный велюр	true	6499.00 RUB	true	calipso
1	1256	RUB	true	381-02-TH-15-VM Ботильоны, пол женский, серый, верх Натуральный велюр, подкладка Натуральный мех	381-02-TH-15-VM	Материал	12999.00 RUB	Натуральный велюр	true	6499.00 RUB	true	calipso
1	1295	RUB	true	381-04-TH-01-VBM Сапоги, пол женский, черный, верх Натуральный велюр, подкладка Евромех	381-04-TH-01-VBM	Материал	17499.00 RUB	Натуральный велюр	true	8749.00 RUB	true	calipso
1	1295	RUB	true	381-04-TH-15-VBM Сапоги, пол женский, серый, верх Натуральный велюр, подкладка Евромех	381-04-TH-15-VBM	Материал	17499.00 RUB	Натуральный велюр	true	8749.00 RUB	true	calipso
1	1295	RUB	true	381-05-TH-01-VBM Сапоги, пол женский, черный, верх Натуральный велюр, подкладка Евромех	381-05-TH-01-VBM	Материал	17999.00 RUB	Натуральный велюр	true	8999.00 RUB	true	calipso
1	1295	RUB	true	381-05-TH-15-VBM Сапоги, пол женский, серый, верх Натуральный велюр, подкладка Евромех	381-05-TH-15-VBM	Материал	17999.00 RUB	Натуральный велюр	true	8999.00 RUB	true	calipso
1	1295	RUB	true	381-12-TH-01-VBM Сапоги, пол женский, черный, верх Натуральный велюр, подкладка Евромех	381-12-TH-01-VBM	Материал	18499.00 RUB	Натуральный велюр	true	10999.00 RUB	true	calipso
1	1295	RUB	true	381-12-TH-07-VBM Сапоги, пол женский, зеленый, верх Натуральный велюр, подкладка Евромех	381-12-TH-07-VBM	Материал	18499.00 RUB	Натуральный велюр	true	10999.00 RUB	true	calipso
1	1256	RUB	true	388-05-TH-01-VB Ботильоны, пол женский, черный, верх Натуральный велюр, подкладка Байка	388-05-TH-01-VB	Материал	10999.00 RUB	Натуральный велюр	true	4999.00 RUB	true	calipso
1	1295	RUB	true	390-01-TUN-01-KBM Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Евромех	390-01-TUN-01-KBM	Материал	20999.00 RUB	Натуральная кожа	true	9999.00 RUB	true	calipso
1	1295	RUB	true	390-04-TH-07-VB Ботфорты, пол женский, зеленый, верх Натуральный велюр, подкладка Байка	390-04-TH-07-VB	Материал	15499.00 RUB	Натуральный велюр	true	7999.00 RUB	true	calipso
1	1256	RUB	true	390-11-TH-01-KM Ботильоны, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	390-11-TH-01-KM	Материал	14999.00 RUB	Натуральная кожа	true	8999.00 RUB	true	calipso
1	1256	RUB	true	390-11-TH-01-VM Ботильоны, пол женский, черный, верх Натуральный велюр, подкладка Натуральный мех	390-11-TH-01-VM	Материал	13999.00 RUB	Натуральный велюр	true	8399.00 RUB	true	calipso
1	1295	RUB	true	390-15-TH-01-VBM Сапоги, пол женский, черный, верх Натуральный велюр, подкладка Евромех	390-15-TH-01-VBM	Материал	17999.00 RUB	Натуральный велюр	true	10999.00 RUB	true	calipso
1	1295	RUB	true	390-15-TH-10-VBM Сапоги, пол женский, розовый, верх Натуральный велюр, подкладка Евромех	390-15-TH-10-VBM	Материал	17999.00 RUB	Натуральный велюр	true	10999.00 RUB	true	calipso
1	1256	RUB	true	391-01-IG-10-SP Ботильоны, пол женский, розовый, верх Искусственный велюр, подкладка Искусственная кожа	391-01-IG-10-SP	Материал	5999.00 RUB	Искусственный велюр	true	2999.00 RUB	true	calipso
1	1297	RUB	true	391-01-TH-01-CM Ботинки, пол женский, черный, верх Спилок, подкладка Натуральный мех	391-01-TH-01-CM	Материал	11499.00 RUB	Спилок	true	5749.00 RUB	true	calipso
1	1297	RUB	true	391-01-TH-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	391-01-TH-01-KM	Материал	12499.00 RUB	Натуральная кожа	true	6249.00 RUB	true	calipso
1	1295	RUB	true	391-05-RTA-01-CBM Сапоги, пол женский, черный, верх Спилок, подкладка Евромех	391-05-RTA-01-CBM	Материал	15999.00 RUB	Спилок	true	9599.00 RUB	true	calipso
1	1295	RUB	true	391-05-RTA-01-KB Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Байка	391-05-RTA-01-KB	Материал	14999.00 RUB	Натуральная кожа	true	10499.00 RUB	true	calipso
1	1295	RUB	true	391-05-RTA-01-KBM Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Евромех	391-05-RTA-01-KBM	Материал	16999.00 RUB	Натуральная кожа	true	9999.00 RUB	true	calipso
1	1295	RUB	true	391-05-TH-01-CBM Сапоги, пол женский, черный, верх Спилок, подкладка Евромех	391-05-TH-01-CBM	Материал	15999.00 RUB	Спилок	true	7999.00 RUB	true	calipso
1	1295	RUB	true	391-05-TH-01-KBM Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Евромех	391-05-TH-01-KBM	Материал	18999.00 RUB	Натуральная кожа	true	9499.00 RUB	true	calipso
1	1297	RUB	true	391-06-RTA-01-KM Полусапоги, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	391-06-RTA-01-KM	Материал	12999.00 RUB	Натуральная кожа	true	7799.00 RUB	true	calipso
1	1297	RUB	true	391-06-RTA-01-VB Полусапоги, пол женский, черный, верх Натуральный велюр, подкладка Байка	391-06-RTA-01-VB	Материал	9999.00 RUB	Натуральный велюр	true	5499.00 RUB	true	calipso
1	1297	RUB	true	391-06-TH-01-KM Полусапоги, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	391-06-TH-01-KM	Материал	12999.00 RUB	Натуральная кожа	true	6499.00 RUB	true	calipso
1	1297	RUB	true	391-06-TH-01-VM Полусапоги, пол женский, черный, верх Натуральный велюр, подкладка Натуральный мех	391-06-TH-01-VM	Материал	11999.00 RUB	Натуральный велюр	true	5999.00 RUB	true	calipso
1	1276	RUB	true	400-01-TMK-01-KT Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Текстиль	400-01-TMK-01-KT	Материал	10999.00 RUB	Натуральная кожа	true	7499.00 RUB	true	pavarella
1	1276	RUB	true	400-01-TMK-02-KT Ботинки, пол женский, коричневый, верх Натуральная кожа, подкладка Текстиль	400-01-TMK-02-KT	Материал	10999.00 RUB	Натуральная кожа	true	6999.00 RUB	true	pavarella
1	1256	RUB	true	401-01-TMK-01-KT Ботильоны, пол женский, черный, верх Натуральная кожа, подкладка Текстиль	401-01-TMK-01-KT	Материал	10999.00 RUB	Натуральная кожа	true	6999.00 RUB	true	pavarella
1	1256	RUB	true	401-01-TMK-02-KT Ботильоны, пол женский, коричневый, верх Натуральная кожа, подкладка Текстиль	401-01-TMK-02-KT	Материал	10999.00 RUB	Натуральная кожа	true	7499.00 RUB	true	pavarella
1	1308	RUB	true	4032-PDM-16-CW Обувь Ботинки мужские классические шерсть Синий верх Натуральная кожа. подкладка шерсть.	4032-PDM-16-CW	Материал	10999.00 RUB	Спилок	true	3499.00 RUB	true	calipso
1	1308	RUB	true	4032-PDM-18-CW Обувь Ботинки мужские классические шерсть Рыжий верх Натуральная кожа. подкладка шерсть.	4032-PDM-18-CW	Материал	10999.00 RUB	Спилок	true	2499.00 RUB	true	calipso
1	1304	RUB	true	417-01-TH-01-VBM Ботфорты, пол женский, черный, верх Натуральный велюр, подкладка Евромех	417-01-TH-01-VBM	Материал	20999.00 RUB	Натуральный велюр	true	12499.00 RUB	true	calipso
1	1304	RUB	true	417-01-TH-16-VBM Ботфорты, пол женский, синий, верх Натуральный велюр, подкладка Евромех	417-01-TH-16-VBM	Материал	20999.00 RUB	Натуральный велюр	true	12499.00 RUB	true	calipso
1	1295	RUB	true	419-01-TH-01-VBM Сапоги, пол женский, черный, верх Натуральный велюр, подкладка Евромех	419-01-TH-01-VBM	Материал	18999.00 RUB	Натуральный велюр	true	11399.00 RUB	true	calipso
1	1295	RUB	true	419-01-TH-15-VBM Сапоги, пол женский, серый, верх Натуральный велюр, подкладка Евромех	419-01-TH-15-VBM	Материал	18999.00 RUB	Натуральный велюр	true	11399.00 RUB	true	calipso
1	1269	RUB	true	419-02-QS-17-LK Обувь Туфли женские открытые ремешковые Голубой верх Натуральная кожа. подкладка Натуральная кожа.	419-02-QS-17-LK	Материал	7999.00 RUB	Натуральный лак	true	2399.00 RUB	true	calipso
1	1276	RUB	true	421-01-RMN-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	421-01-RMN-01-KM	Материал	7499.00 RUB	Натуральная кожа	true	3749.00 RUB	true	calipso
1	1276	RUB	true	421-01-RMN-15-KM Ботинки, пол женский, серый, верх Натуральная кожа, подкладка Натуральный мех	421-01-RMN-15-KM	Материал	7499.00 RUB	Натуральная кожа	true	3749.00 RUB	true	calipso
1	1295	RUB	true	421-03-TH-20-VBM Сапоги, пол женский, Фиолетовый, верх Натуральный велюр, подкладка Евромех	421-03-TH-20-VBM	Материал	17999.00 RUB	Натуральный велюр	true	10999.00 RUB	true	calipso
1	1295	RUB	true	422-01-TUN-01-KBM Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Евромех	422-01-TUN-01-KBM	Материал	21999.00 RUB	Натуральная кожа	true	10999.00 RUB	true	calipso
1	1255	RUB	true	426-01-IG-15-PP Полуботинки, пол женский, серый, верх Искусственная кожа, подкладка Искусственная кожа	426-01-IG-15-PP	Материал	4999.00 RUB	Искусственная кожа	true	3499.00 RUB	true	calipso
1	1276	RUB	true	429-01-RMN-01-NM Ботинки, пол женский, черный, верх Натуральный нубук, подкладка Натуральный мех	429-01-RMN-01-NM	Материал	10999.00 RUB	Натуральный нубук	true	5499.00 RUB	true	calipso
1	1295	RUB	true	429-01-TH-01-VBM Сапоги, пол женский, черный, верх Натуральный велюр, подкладка Евромех	429-01-TH-01-VBM	Материал	19999.00 RUB	Натуральный велюр	true	11999.00 RUB	true	calipso
1	1295	RUB	true	429-01-TH-15-VBM Сапоги, пол женский, серый, верх Натуральный велюр, подкладка Евромех	429-01-TH-15-VBM	Материал	19999.00 RUB	Натуральный велюр	true	11999.00 RUB	true	calipso
1	1276	RUB	true	429-02-RMN-18-NM Ботинки, пол женский, рыжий, верх Натуральный нубук, подкладка Натуральный мех	429-02-RMN-18-NM	Материал	8499.00 RUB	Натуральный нубук	true	4249.00 RUB	true	calipso
1	1255	RUB	true	434-02-TDA-22-KK Обувь Полуботинки женские прочие Бронза верх Натуральная кожа. подкладка Натуральная кожа.	434-02-TDA-22-KK	Материал	6999.00 RUB	Натуральная кожа	true	1999.00 RUB	true	calipso
1	1263	RUB	true	447-01-RCT-01-KK Сабо, пол мужской, черный, верх Натуральная кожа, подкладка Натуральная кожа	447-01-RCT-01-KK	Материал	4499.00 RUB	Натуральная кожа	true	1349.00 RUB	true	calipso
1	1263	RUB	true	447-01-RCT-16-KK Сабо, пол мужской, синий, верх Натуральная кожа, подкладка Натуральная кожа	447-01-RCT-16-KK	Материал	4499.00 RUB	Натуральная кожа	true	1349.00 RUB	true	calipso
1	1412	RUB	true	449-04-IG-08-TA Дутики, пол женский, хаки, верх Текстиль, подкладка Искусственный мех	449-04-IG-08-TA	Материал	6999.00 RUB	Текстиль	true	4199.00 RUB	true	calipso
1	1412	RUB	true	449-04-IG-15-TA Дутики, пол женский, серый, верх Текстиль, подкладка Искусственный мех	449-04-IG-15-TA	Материал	8499.00 RUB	Текстиль	true	5949.00 RUB	true	calipso
1	1256	RUB	true	453-01-IG-01-TB Полусапоги, пол женский, черный, верх Текстиль, подкладка Байка	453-01-IG-01-TB	Материал	6999.00 RUB	Текстиль	true	4899.00 RUB	true	calipso
1	1256	RUB	true	453-01-IG-08-TB Полусапоги, пол женский, хаки, верх Текстиль, подкладка Байка	453-01-IG-08-TB	Материал	6999.00 RUB	Текстиль	true	4499.00 RUB	true	calipso
1	1304	RUB	true	453-02-IG-01-TB Ботфорты, пол женский, черный, верх Текстиль, подкладка Байка	453-02-IG-01-TB	Материал	8499.00 RUB	Текстиль	true	5949.00 RUB	true	calipso
1	1304	RUB	true	453-02-IG-15-TB Ботфорты, пол женский, серый, верх Текстиль, подкладка Байка	453-02-IG-15-TB	Материал	8499.00 RUB	Текстиль	true	5949.00 RUB	true	calipso
1	1304	RUB	true	455-02-IG-15-TB Ботфорты, пол женский, бежевый, верх Текстиль, подкладка Байка	455-02-IG-15-TB	Материал	7499.00 RUB	Текстиль	true	4999.00 RUB	true	calipso
1	1304	RUB	true	457-04-IG-01-TB Ботфорты, пол женский, черный, верх Текстиль, подкладка Байка	457-04-IG-01-TB	Материал	7499.00 RUB	Текстиль	true	4999.00 RUB	true	calipso
1	1276	RUB	true	460-01-TDK-01-KB Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Байка	460-01-TDK-01-KB	Материал	6999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1255	RUB	true	460-01-TDK-01-KK Полуботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральная кожа	460-01-TDK-01-KK	Материал	8999.00 RUB	Натуральная кожа	true	3999.00 RUB	true	calipso
1	1276	RUB	true	460-01-TDK-22-KB Ботинки, пол женский, бронзовый, верх Натуральная кожа, подкладка Байка	460-01-TDK-22-KB	Материал	6999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1276	RUB	true	460-02-TDK-01-KB Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Байка	460-02-TDK-01-KB	Материал	10999.00 RUB	Натуральная кожа	true	7499.00 RUB	true	calipso
1	1276	RUB	true	460-02-TDK-05-KB Ботинки, пол женский, бордовый, верх Натуральная кожа, подкладка Байка	460-02-TDK-05-KB	Материал	12999.00 RUB	Натуральная кожа	true	7499.00 RUB	true	calipso
1	1274	RUB	true	465-01-IG-01-PP Туфли, пол женский, черный, верх Искусственная кожа, подкладка Искусственная кожа	465-01-IG-01-PP	Материал	5999.00 RUB	Искусственная кожа	true	4199.00 RUB	true	calipso
1	1274	RUB	true	466-06-IG-03-SP Туфли жен, пол женский, бежевый, верх Искусственный велюр, подкладка Искусственная кожа	466-06-IG-03-SP	Материал	5999.00 RUB	Искусственный велюр	true	3499.00 RUB	true	calipso
1	1274	RUB	true	467-01-IG-08-SP Туфли, пол женский, хаки, верх Искусственный велюр, подкладка Искусственная кожа	467-01-IG-08-SP	Материал	4999.00 RUB	Искусственный велюр	true	2999.00 RUB	true	calipso
1	1290	RUB	true	470-01-IG-01-CA Угги, пол женский, черный, верх Спилок, подкладка Искусственный мех	470-01-IG-01-CA	Материал	7999.00 RUB	Спилок	true	4799.00 RUB	true	calipso
1	1290	RUB	true	470-01-IG-15-CA Угги, пол женский, серый, верх Спилок, подкладка Искусственный мех	470-01-IG-15-CA	Материал	7999.00 RUB	Спилок	true	4799.00 RUB	true	calipso
1	1280	RUB	true	470-171286-231 Сумка Жен., цвет: Голубой+белый 36х14х23 см, верх: Искусcтвенная кожа., пр-ль: КИТАЙ	470-171286-231	Материал	6999.00 RUB	Искусственная кожа	true	1999.00 RUB	true	calipso
1	1279	RUB	true	471-011288-304 Рюкзак Жен., цвет: черный 26х15х27 см, верх: Искусственная кожа, пр-ль: КИТАЙ	471-011288-304	Материал	4499.00 RUB	Искусственная кожа	true	2249.00 RUB	true	velvet
